CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,year,net_income_avg,net_income_avg_household,gini,p80_p20
0801502010,08015,010,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9672,25542,26.5,2.3
0801502010,08015,010,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9274,24528,27.6,2.4
0801502012,08015,012,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10843,28224,27,2.4
0801502012,08015,012,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10572,27092,27.7,2.5
0801502012,08015,012,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,10175,25896,29.1,2.5
0801502012,08015,012,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,10025,25908,29.1,2.6
0801504002,08015,002,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,14161,36277,24.2,2.1
0801504002,08015,002,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,13717,35198,24.3,2
0801504002,08015,002,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,13100,33705,25.9,2.2
0801504002,08015,002,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,12892,32987,25.3,2.1
0801504004,08015,004,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,13442,36561,25.6,2.1
0801504004,08015,004,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,12880,34925,26.1,2.1
0801504004,08015,004,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,12634,34276,26.6,2.4
0801504004,08015,004,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,12774,34132,27.6,2.3
0801505003,08015,003,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,16633,44090,25.6,2.2
0801505003,08015,003,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,15707,43116,26.9,2.3
0801505003,08015,003,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,15143,42211,29,2.4
0801505003,08015,003,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,14475,40542,27.8,2.4
0801505005,08015,005,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,13353,33608,23.7,2.1
0801505005,08015,005,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,12915,30868,25,2.1
0801505005,08015,005,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,12845,30318,26.4,2.4
0801505005,08015,005,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,12372,29386,27.4,2.3
0801002002,08010,002,02,010,08,09,0801002,08010,Barcelona,Cataluña,ES,5,1,1,Artés,2018,13197,33690,27.8,2.4
0801002002,08010,002,02,010,08,09,0801002,08010,Barcelona,Cataluña,ES,5,1,1,Artés,2017,12849,32969,26.7,2.3
0801002002,08010,002,02,010,08,09,0801002,08010,Barcelona,Cataluña,ES,5,1,1,Artés,2016,12377,31798,26.9,2.4
0801002002,08010,002,02,010,08,09,0801002,08010,Barcelona,Cataluña,ES,5,1,1,Artés,2015,12087,30117,25.9,2.2
0801501007,08015,007,01,015,08,09,0801501,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,18347,45534,28.4,2.2
0801501007,08015,007,01,015,08,09,0801501,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,17694,43085,31,2.4
0801501007,08015,007,01,015,08,09,0801501,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,16744,40363,29.9,2.4
0801501007,08015,007,01,015,08,09,0801501,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,16471,39591,30,2.3
0801502007,08015,007,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10603,26018,29.6,2.7
0801502007,08015,007,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10087,24641,29.3,2.6
0801502007,08015,007,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9894,24448,29.6,2.6
0801502007,08015,007,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9432,23869,32.6,2.8
0801502015,08015,015,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10333,25144,27.7,2.4
0801502015,08015,015,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10221,24521,27.4,2.4
0801502015,08015,015,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9897,23617,28.9,2.5
0801502015,08015,015,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9629,23010,29.1,2.4
0801503013,08015,013,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,18869,51903,29,2.3
0801503013,08015,013,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,17339,47956,30.4,2.5
0801503013,08015,013,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,17032,46550,31,2.4
0801503013,08015,013,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,16404,44360,30.1,2.5
0801504007,08015,007,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,13580,36726,25.4,2.1
0801504007,08015,007,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,13060,36372,25.5,2
0801504007,08015,007,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,12800,35378,25.8,2.1
0801504007,08015,007,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,12310,33791,26.4,2.2
0801504014,08015,014,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,15929,48180,25.8,2.1
0801504014,08015,014,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,15017,45694,26.2,2.2
0801504014,08015,014,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,14631,44806,27.2,2.2
0801504014,08015,014,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,14142,43542,26.9,2.1
0801506003,08015,003,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10852,25584,24.6,2.3
0801506003,08015,003,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10557,24812,24.8,2.2
0801506003,08015,003,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,10125,23896,26,2.1
0801506003,08015,003,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9619,23273,26.1,2.3
0801507004,08015,004,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,14279,35323,25.1,2.2
0801507004,08015,004,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,13701,33970,25.5,2.4
0801507004,08015,004,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,13405,32635,27.5,2.4
0801507004,08015,004,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,12782,31689,27.6,2.3
0801507011,08015,011,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10853,27261,28.6,2.8
0801507011,08015,011,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10260,25728,28.6,2.7
0801507011,08015,011,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9981,25194,27.5,2.4
0801507011,08015,011,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9580,24134,29.3,2.7
0800902002,08009,002,02,009,08,09,0800902,08009,Barcelona,Cataluña,ES,5,1,1,Argentona,2018,13151,33451,28.6,2.3
0800902002,08009,002,02,009,08,09,0800902,08009,Barcelona,Cataluña,ES,5,1,1,Argentona,2017,13013,32546,30.6,2.8
0800902002,08009,002,02,009,08,09,0800902,08009,Barcelona,Cataluña,ES,5,1,1,Argentona,2016,12922,32481,31.8,2.8
0800902002,08009,002,02,009,08,09,0800902,08009,Barcelona,Cataluña,ES,5,1,1,Argentona,2015,12215,30825,33.1,2.8
0801502002,08015,002,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,16867,45146,28,2.5
0801502002,08015,002,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,15955,43159,28.7,2.6
0801502002,08015,002,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,15555,42223,27.9,2.4
0801502002,08015,002,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,14979,40775,27.5,2.5
0801502003,08015,003,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,18878,43640,29.4,2.5
0801502003,08015,003,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,17713,41190,29.5,2.6
0801502003,08015,003,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,17303,39996,30.5,2.5
0801502003,08015,003,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,16831,38490,29.2,2.5
0801503005,08015,005,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,12488,32246,29.2,2.9
0801503005,08015,005,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,12108,30911,29.7,2.8
0801503005,08015,005,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,11408,29302,30.2,2.6
0801503005,08015,005,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,11299,29260,31,2.8
0801503008,08015,008,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,14466,36216,31.6,2.9
0801503008,08015,008,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,13638,34238,31.1,2.6
0801503008,08015,008,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,13518,33324,30.6,2.5
0801503008,08015,008,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,13497,33916,32.6,2.9
0801504010,08015,010,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,11096,27675,27.7,2.5
0801504010,08015,010,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10883,27002,26.7,2.5
0801504010,08015,010,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,10286,25519,27.3,2.4
0801504010,08015,010,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9915,24858,29.5,2.7
0801504011,08015,011,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,12695,32652,27.7,2.4
0801504011,08015,011,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,12280,31195,27.3,2.4
0801504011,08015,011,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,12159,30773,28.4,2.5
0801504011,08015,011,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,11567,29392,28.5,2.6
0801506006,08015,006,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10471,25967,25.9,2.3
0801506006,08015,006,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10171,25215,25,2
0801506006,08015,006,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9811,23912,25.3,2.2
0801506006,08015,006,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9458,23257,24.8,2.1
0801507001,08015,001,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10766,30158,29.1,2.6
0801507001,08015,001,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10188,28618,29.9,2.7
0801507001,08015,001,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9907,27752,31.8,2.6
0801507001,08015,001,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9471,26320,32.5,2.7
0801507015,08015,015,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,6970,21548,34.3,3.2
0801507015,08015,015,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,6877,21032,34.2,3.1
0801507015,08015,015,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,6420,20129,37.8,5
0801507015,08015,015,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,6154,19293,38.2,4.6
0801507020,08015,020,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10580,26772,23.3,2
0801507020,08015,020,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10658,18600,26.2,2.2
0801507020,08015,020,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,10668,18552,26.8,2.2
0801507020,08015,020,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,10205,17912,27,2.4
0801508006,08015,006,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,12449,31634,23.2,2
0801508006,08015,006,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,12018,30907,23.6,2.1
0801508006,08015,006,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,11593,29862,24.1,2.2
0801508006,08015,006,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,11580,29930,24.2,2.1
0801508007,08015,007,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,9840,26741,28.1,2.4
0801508007,08015,007,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,9315,25319,30.5,2.7
0801508007,08015,007,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9362,25554,31.7,2.6
0801508007,08015,007,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,8720,23796,31.1,2.5
0801502001,08015,001,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,13756,35350,28.3,2.5
0801502001,08015,001,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,13743,34826,29.4,2.5
0801502001,08015,001,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,12908,32270,29.6,2.4
0801502001,08015,001,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,12623,31251,30.5,2.5
0801503006,08015,006,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,12867,34140,29.2,2.5
0801503006,08015,006,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,16228,42577,29.6,2.4
0801503006,08015,006,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,16149,42373,31.6,2.4
0801503006,08015,006,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,15359,40339,31.1,2.4
0801503007,08015,007,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,18135,46596,26.4,2.3
0801503007,08015,007,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,17416,43981,27.6,2.3
0801503007,08015,007,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,16949,42836,27.7,2.3
0801503007,08015,007,03,015,08,09,0801503,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,16593,42052,27.5,2.3
0801504012,08015,012,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,12965,34490,24.2,2
0801504012,08015,012,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,12598,33710,25,2.1
0801504012,08015,012,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,11983,32332,25.2,2.1
0801504012,08015,012,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,11820,31719,26.2,2.1
0801504013,08015,013,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,13469,36012,25.5,2.3
0801504013,08015,013,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,12856,34926,25.1,2.2
0801504013,08015,013,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,12840,35295,25.8,2.2
0801504013,08015,013,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,12244,33618,26,2.4
0801506004,08015,004,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10396,25725,25.3,2.3
0801506004,08015,004,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,9819,24688,26,2.3
0801506004,08015,004,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9642,24465,27.3,2.4
0801506004,08015,004,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9402,23740,27.4,2.4
0801506005,08015,005,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10464,25687,24.3,2.3
0801506005,08015,005,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10189,25162,24.1,2.3
0801506005,08015,005,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9839,24218,25.8,2.3
0801506005,08015,005,06,015,08,09,0801506,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9559,23802,26.6,2.3
0801507017,08015,017,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,7666,23110,31.1,2.9
0801507017,08015,017,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,7172,21617,33.1,3.1
0801507017,08015,017,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,6990,21163,34.5,3.6
0801507017,08015,017,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,6853,20504,35.6,4.3
0801507018,08015,018,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,13284,36230,23.1,2.1
0801507018,08015,018,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,12788,35565,24,2.1
0801507018,08015,018,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,12570,35545,25.5,2.2
0801507018,08015,018,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,11978,33865,26.1,2.2
0801508008,08015,008,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,11529,30984,27.8,2.6
0801508008,08015,008,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10842,29224,28.3,2.6
0801508008,08015,008,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,10417,28347,29,2.7
0801508008,08015,008,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,10244,28038,29.7,2.7
0801508009,08015,009,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,12150,30376,24,2.2
0801508009,08015,009,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,11554,29092,25.3,2.3
0801508009,08015,009,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,11381,28653,25.5,2.4
0801508009,08015,009,08,015,08,09,0801508,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,10946,27740,26.5,2.3
0801509011,08015,011,09,015,08,09,0801509,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,9483,23913,25.4,2.4
0801509011,08015,011,09,015,08,09,0801509,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,9428,24115,26.7,2.5
0801509011,08015,011,09,015,08,09,0801509,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,8953,23504,28.5,2.5
0801509011,08015,011,09,015,08,09,0801509,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,8949,23213,29,2.8
0801509012,08015,012,09,015,08,09,0801509,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,9377,25400,27.5,2.4
0801509012,08015,012,09,015,08,09,0801509,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,8986,24370,29.3,2.6
0801509012,08015,012,09,015,08,09,0801509,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,8863,23519,28.6,2.5
0801509012,08015,012,09,015,08,09,0801509,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,8532,22421,30.1,2.4
0801501002,08015,002,01,015,08,09,0801501,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,17560,41727,32.1,2.8
0801501002,08015,002,01,015,08,09,0801501,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,16757,40730,30.9,2.6
0801501002,08015,002,01,015,08,09,0801501,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,16478,39801,34.4,3
0801501002,08015,002,01,015,08,09,0801501,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,16093,38681,33.5,2.8
0801502009,08015,009,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,8778,21881,29.8,2.9
0801502009,08015,009,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,8167,19982,31.5,3
0801502009,08015,009,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,7965,19518,33.5,3.3
0801502009,08015,009,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,7904,19701,34.4,3.3
0801502011,08015,011,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,11155,28715,25.9,2.4
0801502011,08015,011,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,10765,27691,25.8,2.2
0801502011,08015,011,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,10624,27217,26,2.3
0801502011,08015,011,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,10415,26813,26,2.3
0801502013,08015,013,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10288,26879,27.6,2.7
0801502013,08015,013,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,9723,25124,29.1,2.7
0801502013,08015,013,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9327,24266,29.5,2.7
0801502013,08015,013,02,015,08,09,0801502,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,9290,23696,31,2.6
0801504001,08015,001,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,11425,34146,27.9,2.5
0801504001,08015,001,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,11029,32903,28.5,2.3
0801504001,08015,001,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,10616,32059,29.2,2.5
0801504001,08015,001,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,10125,31062,30.6,2.6
0801504003,08015,003,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,14064,35699,26.2,2.2
0801504003,08015,003,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,13590,34320,26.8,2.3
0801504003,08015,003,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,13147,33281,27.6,2.2
0801504003,08015,003,04,015,08,09,0801504,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,12746,32157,27.8,2.2
0801505002,08015,002,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,17132,43014,23.2,2
0801505002,08015,002,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,16420,41788,23.1,2
0801505002,08015,002,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,16099,39807,23.6,2.1
0801505002,08015,002,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,16263,40510,24.5,2.1
0801505004,08015,004,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,14621,36345,26.5,2.2
0801505004,08015,004,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,14757,37105,28,2.4
0801505004,08015,004,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,14351,35927,28.5,2.5
0801505004,08015,004,05,015,08,09,0801505,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,13445,33744,29.1,2.5
0801507007,08015,007,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,7511,23762,34.3,3.3
0801507007,08015,007,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,7034,22173,34.4,3.6
0801507007,08015,007,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,6975,21271,36,3.6
0801507007,08015,007,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2015,6867,20263,37.7,3.6
0801507009,08015,009,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2018,10638,28170,27.7,2.6
0801507009,08015,009,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2017,9591,26382,31.1,3
0801507009,08015,009,07,015,08,09,0801507,08015,Barcelona,Cataluña,ES,5,1,1,Badalona,2016,9423,25812,31.7,2.7
